"","artist","date","year","month","quarter","half","auction_house","ah_code","title","medium","med_group","med_code","signed","dum_signed","dum_dated","dum_titled","price","size_framed","area","price_area","er","pound_price","nr_works","hammer_price","timedummy","lnprice","lnarea","lnarea2","lnsculpt_area","counter","rank_all","rank_total","reputation","lnrep","id"
"30246","Mayer, Erich (Ernst Karl)",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Landscape with figure","watercolour ","Watercolour","Watercolour","signed","1","0","0",2500,"17,3cm x 23,4cm",405,6.18,NA,NA,1,2500,"2011 Q3",7.82404601085629,6.00388706710654,36.0466599145692,0,47,11,12,0.415430677001016,-0.878439520962527,100
"30265","Mayer, Erich (Ernst Karl)",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Landscape with figure","watercolour ","Watercolour","Watercolour","signed","1","0","0",2500,"17.3cm x 23.4cm",405,6.18,NA,NA,1,2500,"2011 Q3",7.82404601085629,6.00388706710654,36.0466599145692,0,47,11,12,0.415430677001016,-0.878439520962527,100
"30281","Mayer, Erich (Ernst Karl)",2014-06-02,2014,6,2,1,"Bernardi","Bernardi","Heidelberg Toe","Watercolour","Watercolour","Watercolour","signed in pencil, inscribed with the title & dated 1920 ","1","1","1",25000,"23.5cm x 34cm",799,31.29,NA,NA,1,25000,"2014 Q2",10.1266311038503,6.68336094576627,44.6673135313939,0,58,11,12,0.415430677001016,-0.878439520962527,718
"30313","Mayer, Erich (Ernst Karl)",2009-03-31,2009,3,1,1,"Bernardi","Bernardi","Landscape with figures on horseback among trees - mountains & Hartbeespoort Dam in the far distance","Oil on board","Oil","Oil","signed & dated 1927 ","1","1","0",25000,"23.5cm x 34cm",799,31.29,NA,NA,2,45000,"2009 Q1",10.1266311038503,6.68336094576627,44.6673135313939,0,37,11,12,0.415430677001016,-0.878439520962527,719
"30386","Mbatha, Azaria",2011-06-12,2011,6,2,1,"5th Avenue","5th Avenue","African Nativity","Etching","Print/woodcut","Print/Woodcut","Signed ","1","0","0",3200,"36cm x 60cm",2160,1.48,NA,NA,1,3200,"2011 Q2",8.07090608878782,7.67786350067821,58.9495879350467,0,46,140,261,1.12890914806974,0.121251810777852,383
"30393","Mbatha, Azaria",2015-03-15,2015,3,2,1,"5th Ave Auctioneers","5th Avenue","African Nativity","Linocut","Print/woodcut","Print/Woodcut","Signed & Numbered HCII-XV","1","0","0",7600,"36cm x 60cm",2160,3.52,NA,NA,1,7600,"2015 Q1",8.93590352627442,7.67786350067821,58.9495879350467,0,61,140,261,1.12890914806974,0.121251810777852,383
"30463","McArthur, Christine",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Still life with coffee grinder and mackerel","oil on canvas","Oil","Oil","signed","1","0","0",3250,"66cm x 77cm",5082,0.64,NA,NA,1,3250,"2011 Q3",8.08641027532378,8.53346016388011,72.8199423685287,0,47,172,1643,0.0525977890700828,-2.94508119301004,556
"30464","McArthur, Christine",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Still life with coffee grinder and mackerel","oil on canvas","Oil","Oil","signed","1","0","0",3250,"66cm x 77cm",5082,0.64,NA,NA,1,3250,"2011 Q3",8.08641027532378,8.53346016388011,72.8199423685287,0,47,172,1643,0.0525977890700828,-2.94508119301004,556
"30506","McCaw, Terence John",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","European city scene","watercolour ","Watercolour","Watercolour","signed","1","0","0",2000,"37cm x 25,5cm",944,2.12,NA,NA,1,2000,"2011 Q3",7.60090245954208,6.8501261661455,46.9242284921113,0,47,27,28,0.359843853458739,-1.02208508201695,220
"30512","McCaw, Terence John",2003-04-01,2003,4,2,1,"Stephan Welz & Co","Stephan Welz","Liesbeeck Canal","oil on canvas","Oil","Oil","signed & dated 47","1","1","0",22000,"70cm x 100cm",7000,3.14,NA,NA,1,22000,"2003 Q2",9.99879773234045,8.85366542803745,78.3873915116256,0,14,27,28,0.359843853458739,-1.02208508201695,968
"30522","McCaw, Terence John",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","European city scene","watercolour ","Watercolour","Watercolour","signed","1","0","0",2000,"37cm x 25.5cm",944,2.12,NA,NA,1,2000,"2011 Q3",7.60090245954208,6.8501261661455,46.9242284921113,0,47,27,28,0.359843853458739,-1.02208508201695,220
"30526","McCaw, Terence John",2014-07-28,2014,7,3,2,"Bernardi","Bernardi","Landscape Old Farm Near Stellenbosch, Cape","Oil on canvas","Oil","Oil","signed & inscribed with the title in the artist's hand on the reverse ","1","0","1",42000,"52.5cm x 67.5cm",3544,11.85,NA,NA,1,42000,"2014 Q3",10.6454248972655,8.17301131172497,66.7981139015843,0,59,27,28,0.359843853458739,-1.02208508201695,502
"30548","McCaw, Terence John",2005-10-10,2005,10,4,2,"Stephan Welz & Co","Stephan Welz","Liesbeeck Canal","oil on canvas","Oil","Oil","signed & dated 47","1","1","0",42000,"70cm x 100cm",7000,6,NA,NA,1,42000,"2005 Q4",10.6454248972655,8.85366542803745,78.3873915116256,0,24,27,28,0.359843853458739,-1.02208508201695,968
"30647","McCaw, Terence John",2002-10-15,2002,10,4,2,"Stephan Welz & Co","Stephan Welz","The Yacht Club, Cape Town","oil on canvas","Oil","Oil","signed & dated 46, inscribed with the title on the reverse","1","1","1",35000,"63cm x 82.5cm",5198,6.73,NA,NA,1,35000,"2002 Q4",10.4631033404715,8.55602921520144,73.2056359313805,0,12,27,28,0.359843853458739,-1.02208508201695,950
"30653","McCaw, Terence John",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Santorini Island Greece","Oil on board","Oil","Oil","signed -  dated '76 & inscribed with the title on the reverse","1","1","1",50000,"55.5cm x 75.5cm",4190,11.93,NA,NA,1,50000,"2011 Q3",10.8197782844103,8.34045601291618,69.5632065033897,0,47,27,28,0.359843853458739,-1.02208508201695,937
"30669","McCaw, Terence John",2003-10-20,2003,10,4,2,"Stephan Welz & Co","Stephan Welz","East Rand Headgear - Old Quarry Pit","oil on canvas","Oil","Oil","signed & dated 42","1","1","0",8500,"49cm x 59cm",2891,2.94,NA,NA,1,8500,"2003 Q4",9.04782144247841,7.96935774201635,63.5106628202359,0,16,27,28,0.359843853458739,-1.02208508201695,896
"30691","McCaw, Terence John",2006-03-20,2006,3,1,1,"Stephan Welz & Co","Stephan Welz","East Rand Headgear - Old Quarry Pit","oil on canvas","Oil","Oil","signed & dated 42","1","1","0",20000,"49cm x 59cm",2891,6.92,NA,NA,1,20000,"2006 Q1",9.90348755253613,7.96935774201635,63.5106628202359,0,25,27,28,0.359843853458739,-1.02208508201695,896
"30694","McCaw, Terence John",2006-08-31,2006,8,3,2,"Stephan Welz & Co","Stephan Welz","The Yacht Club, Cape Town","oil on canvas","Oil","Oil","signed & dated 46; inscribed with the title on the reverse","1","1","1",60000,"63cm x 82.5cm",5198,11.54,NA,NA,1,60000,"2006 Q3",11.0020998412042,8.55602921520144,73.2056359313805,0,27,27,28,0.359843853458739,-1.02208508201695,950
"30713","McCaw, Terence John",2014-04-14,2014,4,2,1,"Bernardi","Bernardi","Landscape Old Farm Near Stellenbosch, Cape","Oil on canvas","Oil","Oil","signed & inscribed with the title in the artist's hand on the reverse ","1","0","1",38000,"52.5cm x 67.5cm",3544,10.72,NA,NA,1,38000,"2014 Q2",10.5453414387085,8.17301131172497,66.7981139015843,0,58,27,28,0.359843853458739,-1.02208508201695,502
"30742","McCaw, Terence John",2003-10-20,2003,10,4,2,"Stephan Welz & Co","Stephan Welz","In The Harbour At Gans Bay","oil on canvas","Oil","Oil","signed & dated 48, inscribed with the title on the reverse","1","1","1",30000,"50cm x 60cm",3000,10,NA,NA,1,30000,"2003 Q4",10.3089526606443,8.00636756765025,64.1019216283217,0,16,27,28,0.359843853458739,-1.02208508201695,905
"30746","McCaw, Terence John",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Santorini Island Greece","Oil on board","Oil","Oil","Signed -  dated '76 & inscribed with the title on the reverse","1","1","1",50000,"55.5cm x 75.5cm",4190,11.93,NA,NA,1,50000,"2011 Q3",10.8197782844103,8.34045601291618,69.5632065033897,0,47,27,28,0.359843853458739,-1.02208508201695,937
"30751","McCaw, Terence John",2005-04-18,2005,4,2,1,"Stephan Welz & Co","Stephan Welz","In The Harbour At Gans Bay","oil on canvas","Oil","Oil","signed & dated 48 & inscribed with the title on the reverse","1","1","1",42000,"50cm x 60cm",3000,14,NA,NA,1,42000,"2005 Q2",10.6454248972655,8.00636756765025,64.1019216283217,0,22,27,28,0.359843853458739,-1.02208508201695,905
"30779","McCaw, Terence John",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Landscape with Windmills","oil on canvas board","Oil","Oil","signed and dated 51","1","1","0",8000,"29cm x 39cm",1131,7.07,NA,NA,1,8000,"2011 Q3",8.98719682066197,7.03085747611612,49.432956849458,0,47,27,28,0.359843853458739,-1.02208508201695,761
"30781","McCaw, Terence John",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Flight of Steps, Rectory Lane, Simon's Town","oil on canvas board","Oil","Oil","signed and dated 61","1","1","0",190000,"59,5cm x 49,5cm",2945,64.51,NA,NA,1,190000,"2011 Q3",12.1547793511426,7.98786409608569,63.8059728175348,0,47,27,28,0.359843853458739,-1.02208508201695,902
"30790","McCaw, Terence John",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Flight of Steps, Rectory Lane, Simon's Town","oil on canvas board","Oil","Oil","signed and dated 61","1","1","0",190000,"59.5cm x 49.5cm",2945,64.51,NA,NA,1,190000,"2011 Q3",12.1547793511426,7.98786409608569,63.8059728175348,0,47,27,28,0.359843853458739,-1.02208508201695,902
"30792","McCaw, Terence John",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Landscape with Windmills","oil on canvas board","Oil","Oil","signed and dated 51","1","1","0",8000,"29cm x 39cm",1131,7.07,NA,NA,1,8000,"2011 Q3",8.98719682066197,7.03085747611612,49.432956849458,0,47,27,28,0.359843853458739,-1.02208508201695,761
"30868","Meerkotter, Dirk Adriaan",2013-07-29,2013,7,3,2,"Bernardi","Bernardi","Easter","Etching in colours","Print/woodcut","Print/Woodcut","Signed in pencil, Dated '81, inscribed ""Proef druk"", Titled & numbered 3/3 ","1","1","1",800,"36cm x 27.5cm",990,0.81,NA,NA,1,800,"2013 Q3",6.68461172766793,6.89770494312864,47.5783334824612,0,55,67,78,0.152902469981366,-1.87795501195022,751
"30886","Meerkotter, Dirk Adriaan",2015-03-23,2015,3,2,1,"Bernardi","Bernardi","Easter","Etching in colours","Print/woodcut","Print/Woodcut","signed in pencil,  dated `81,  inscribed ""Proef druk"",  titled & numbered 3/3 ","1","1","1",600,"36cm x 27.5cm ",990,0.61,NA,NA,1,600,"2015 Q1",6.39692965521615,6.89770494312864,47.5783334824612,0,61,67,78,0.152902469981366,-1.87795501195022,751
"30900","Meerkotter, Dirk Adriaan",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Abstract composition","silkscreen","Print/woodcut","Print/Woodcut","signed","1","0","0",1000,"37.5cm x 25cm each",938,1.07,NA,NA,1,1000,"2011 Q3",6.90775527898214,6.84374994900622,46.8369133645227,0,47,67,78,0.152902469981366,-1.87795501195022,218
"30916","Meerkotter, Dirk Adriaan",2014-08-02,2014,8,3,2,"Russell Kaplan","Russell Kaplan","Abstract composition","oil on canvas","Oil","Oil","99 signed on reverse","1","0","0",4000,"101cm x 101cm each",10201,0.39,NA,NA,2,8000,"2014 Q3",8.29404964010203,9.23024103368252,85.1973495398765,0,59,67,78,0.152902469981366,-1.87795501195022,633
"30950","Meerkotter, Dirk Adriaan",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Abstract composition","silkscreen","Print/woodcut","Print/Woodcut","signed","1","0","0",500,"37.5cm x 25cm each",938,0.53,NA,NA,2,1000,"2011 Q3",6.21460809842219,6.84374994900622,46.8369133645227,0,47,67,78,0.152902469981366,-1.87795501195022,218
"30976","Meerkotter, Dirk Adriaan",2014-08-02,2014,8,3,2,"Russell Kaplan","Russell Kaplan","Abstract composition","oil on canvas","Oil","Oil","99 signed on reverse","1","0","0",2250,"101cm x 101cm each",10201,0.22,NA,NA,2,4500,"2014 Q3",7.71868549519847,9.23024103368252,85.1973495398765,0,59,67,78,0.152902469981366,-1.87795501195022,633
"31022","Meintjes, Johannes Petrus",2003-11-04,2003,11,4,2,"Stephan Welz & Co","Stephan Welz","Two Embracing Figures","oil on board","Oil","Oil","signed & dated 49","1","1","0",11000,"48cm x 47.5cm",2280,4.82,NA,NA,1,11000,"2003 Q4",9.30565055178051,7.73193072194849,59.7827526890108,0,16,52,56,0.618279983313278,-0.48081387668696,858
"31051","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Lamentation (JM 614)","oil on board","Oil","Oil","signed and dated 1958-9","1","1","0",90000,"44cm x 45cm",1980,45.45,NA,NA,1,90000,"2011 Q3",11.4075649493124,7.59085212368858,57.6210359637074,0,47,52,56,0.618279983313278,-0.48081387668696,842
"31077","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Jan with his Pigeon Abraham","oil on board","Oil","Oil","signed and dated 49","1","1","0",95000,"45cm x 35cm",1575,60.32,NA,NA,1,95000,"2011 Q3",11.4616321705827,7.36201055125973,54.1991993568596,0,47,52,56,0.618279983313278,-0.48081387668696,797
"31131","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Earthenware Jars with Foliage","oil on board","Oil","Oil","signed and dated 1974","1","1","0",80000,"60cm x 60cm",3600,22.22,NA,NA,1,80000,"2011 Q3",11.289781913656,8.1886891244442,67.0546295767907,0,47,52,56,0.618279983313278,-0.48081387668696,922
"31132","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Self Portrait","charcoal heightened with white","Mixed media","Mixed Media","signed and indistinctly dated '42 ","1","1","0",135000,"38cm x 34cm",1292,104.49,NA,NA,1,135000,"2011 Q3",11.8130300574206,7.16394668434255,51.3221320961026,0,47,52,56,0.618279983313278,-0.48081387668696,775
"31139","Meintjes, Johannes Petrus",2006-03-20,2006,3,1,1,"Stephan Welz & Co","Stephan Welz","Two Embracing Figures","oil on board","Oil","Oil","signed & dated 49","1","1","0",26000,"48cm x 47.5cm",2280,11.4,NA,NA,1,26000,"2006 Q1",10.1658518170036,7.73193072194849,59.7827526890108,0,25,52,56,0.618279983313278,-0.48081387668696,858
"31146","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Earthenware Jars with Foliage","oil on board","Oil","Oil","signed and dated 1974","1","1","0",80000,"60cm x 60cm",3600,22.22,NA,NA,1,80000,"2011 Q3",11.289781913656,8.1886891244442,67.0546295767907,0,47,52,56,0.618279983313278,-0.48081387668696,922
"31150","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Lamentation (JM 614)","oil on board","Oil","Oil","signed and dated 1958-9","1","1","0",90000,"44cm x 45cm",1980,45.45,NA,NA,1,90000,"2011 Q3",11.4075649493124,7.59085212368858,57.6210359637074,0,47,52,56,0.618279983313278,-0.48081387668696,842
"31154","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Swamp","oil on board","Oil","Oil","signed and dated 1954","1","1","0",50000,"49cm x 37,5cm",1838,27.21,NA,NA,1,50000,"2011 Q3",10.8197782844103,7.51643330291563,56.4967695971792,0,47,52,56,0.618279983313278,-0.48081387668696,829
"31170","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Swamp","oil on board","Oil","Oil","signed and dated 1954","1","1","0",50000,"49cm x 37.5cm",1838,27.21,NA,NA,1,50000,"2011 Q3",10.8197782844103,7.51643330291563,56.4967695971792,0,47,52,56,0.618279983313278,-0.48081387668696,829
"31177","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Self Portrait","charcoal heightened with white","Mixed media","Mixed Media","signed and indistinctly dated '42 ","1","1","0",135000,"38cm x 34cm",1292,104.49,NA,NA,1,135000,"2011 Q3",11.8130300574206,7.16394668434255,51.3221320961026,0,47,52,56,0.618279983313278,-0.48081387668696,775
"31190","Meintjes, Johannes Petrus",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Jan with his Pigeon Abraham","oil on board","Oil","Oil","signed and dated 49","1","1","0",95000,"45cm x 35cm",1575,60.32,NA,NA,1,95000,"2011 Q3",11.4616321705827,7.36201055125973,54.1991993568596,0,47,52,56,0.618279983313278,-0.48081387668696,797
"31260","Meunier, F",2004-05-31,2004,5,2,1,"Stephan Welz & Co","Stephan Welz","Three Studies Of Figures In An Interior","oil on panel","Oil","Oil","each signed & inscribed ""Munchen""","1","0","0",2167,"11.3cm x 15.3cm",173,12.53,NA,NA,3,6500,"2004 Q2",7.68109900153636,5.15329159449778,26.5564142579215,0,18,171,1207,0.119519727449876,-2.12427383797275,63
"31261","Meunier, F",2004-05-31,2004,5,2,1,"Stephan Welz & Co","Stephan Welz","Three Studies Of Figures In An Interior","oil on panel","Oil","Oil","each signed & inscribed ""Munchen""","1","0","0",2167,"11.3cm x 15.3cm",173,12.53,NA,NA,3,6500,"2004 Q2",7.68109900153636,5.15329159449778,26.5564142579215,0,18,171,1207,0.119519727449876,-2.12427383797275,63
"31422","Mgudlandlu, Gladys",2012-10-02,2012,10,4,2,"Stephan Welz & Co","Stephan Welz","Two Women With Pots","gouache on paper","Watercolour","Watercolour","Signed and Dated 1970","1","1","0",18000,"49,5cm x 75cm",3713,4.85,NA,NA,1,18000,"2012 Q4",9.7981270368783,8.21959545417708,67.5617494303285,0,52,106,143,0.982966572976989,-0.0171801645230366,924
"31432","Mgudlandlu, Gladys",2015-10-20,2015,10,4,2,"Stephan Welz & Co","Stephan Welz","Portrait Of A Warrior","Oil On Board","Oil","Oil","signed and dated 1962","1","1","0",50000,"64cm x 44cm",2816,17.76,NA,NA,1,50000,"2015 Q4",10.8197782844103,7.94307271727793,63.092404191965,0,64,106,143,0.982966572976989,-0.0171801645230366,891
"31436","Mgudlandlu, Gladys",2005-09-05,2005,9,3,2,"Stephan Welz & Co","Stephan Welz","Two Women With Pots","gouache","Watercolour","Watercolour","signed & dated 1970","1","1","0",20000,"49.5cm x 75cm",3713,5.39,NA,NA,1,20000,"2005 Q3",9.90348755253613,8.21959545417708,67.5617494303285,0,23,106,143,0.982966572976989,-0.0171801645230366,924
"31442","Mgudlandlu, Gladys",2003-04-01,2003,4,2,1,"Stephan Welz & Co","Stephan Welz","Portrait Of A Warrior","oil on canvas","Oil","Oil","signed & dated 1962","1","1","0",15000,"64cm x 44cm",2816,5.33,NA,NA,1,15000,"2003 Q2",9.61580548008435,7.94307271727793,63.092404191965,0,14,106,143,0.982966572976989,-0.0171801645230366,891
"31457","Michaelis School of Fine Art",2009-10-22,2009,10,4,2,"Stephan Welz & Co","Stephan Welz","Eighteen Prints, 1986","prints","Print/woodcut","Print/Woodcut","Complete portfolio of prints by members of staff of the Michaelis School of Fine Art - University of Cape Town - commemorating the 100th year of Women on Campus - this copy - no. 10 of a limited edition of 25 linocuts - etchings and lithographs - each pri","0","0","0",300,"66cm x 51cm",3366,0.09,NA,NA,18,5400,"2009 Q4",5.7037824746562,8.12148037475075,65.9584434774616,0,40,161,465,0.383419254794437,-0.958626228467217,26
"31463","Michaelis School of Fine Art",2011-08-17,2011,8,3,2,"Stephan Welz & Co","Stephan Welz","Eighteen Prints, 1986","print","Print/woodcut","Print/Woodcut","Complete portfolio of prints by members of staff of the Michaelis School of Fine Art, University of Cape Town, commemorating the 100th year of Women on Campus, this copy, no. 10 of a limited edition of 25 linocuts, etchings and lithographs, each print sig","0","0","0",556,"66cm x 51cm ",3366,0.17,NA,NA,18,10000,"2011 Q3",6.32076829425058,8.12148037475075,65.9584434774616,0,47,161,465,0.383419254794437,-0.958626228467217,26
"31483","Miedzinski, Daniel",2002-11-11,2002,11,4,2,"Stephan Welz & Co","Stephan Welz","Abstract Forms","acrylic and ink","Mixed media","Mixed Media","inscribed with the artists name on a label on the reverse","1","0","0",300,"14.5cm x 21cm",305,0.99,NA,NA,1,300,"2002 Q4",5.7037824746562,5.72031177660741,32.7219668215934,0,12,169,822,0.0146500058971284,-4.22331454098478,82
"31484","Miedzinski, Daniel",2002-11-11,2002,11,4,2,"Stephan Welz & Co","Stephan Welz","Abstract Forms","acrylic and ink","Mixed media","Mixed Media","inscribed with the artists name on a label on the reverse","1","0","0",200,"14.5cm x 21cm",305,0.66,NA,NA,1,200,"2002 Q4",5.29831736654804,5.72031177660741,32.7219668215934,0,12,169,822,0.0146500058971284,-4.22331454098478,82
"31485","Miedzinski, Daniel",2009-09-20,2009,9,3,2,"5th avenue ","5th Avenue","Figures In A Form ","Acrylic & Ink ","Mixed media","Mixed Media","Signed ","1","0","0",100,"44cm x 30cm",1320,0.08,NA,NA,1,100,"2009 Q3",4.60517018598809,7.18538701558042,51.6297865636716,0,39,169,822,0.0146500058971284,-4.22331454098478,281
"31486","Miedzinski, Daniel",2009-09-20,2009,9,3,2,"5th avenue ","5th Avenue","Figures In A Form ","Acrylic & Ink ","Mixed media","Mixed Media","Signed ","1","0","0",100,"44cm x 30cm",1320,0.08,NA,NA,1,100,"2009 Q3",4.60517018598809,7.18538701558042,51.6297865636716,0,39,169,822,0.0146500058971284,-4.22331454098478,281
"31487","Miedzinski, Daniel",2002-11-11,2002,11,4,2,"Stephan Welz & Co","Stephan Welz","Abstract Forms","acrylic and ink","Mixed media","Mixed Media","inscribed with the artists name on a label on the reverse","1","0","0",180,"14.5cm x 21cm",305,0.59,NA,NA,1,180,"2002 Q4",5.19295685089021,5.72031177660741,32.7219668215934,0,12,169,822,0.0146500058971284,-4.22331454098478,82
